job_id,job_title,company,location,city,state,country,industry,salary,salary_min,salary_max,currency,experience,experience_min,experience_max,employment_type,posting_date,job_description,skills
JOB-000925,Product Manager - Data,Nimbus Data,Pune,Pune,Maharashtra,India,Information Technology,13 LPA,1300000.0,1750457.0,INR,2-3 years,2.0,3.0,Internship,2025-09-03,"We are hiring a Other at Nimbus Data to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python, SQL"
JOB-000926,Data Analyst I,Nimbus Data,Bangalore,Bangalore,Karnataka,India,Banking,7 LPA,780000.0,1291824.0,INR,2-2 years,2.0,2.0,Internship,2025-12-02,"We are hiring a Data Analyst at Nimbus Data to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL"
JOB-000927,Database Administrator,Vertex Insights,Gurgaon,Gurgaon,Haryana,India,Consulting,11 LPA,1150000.0,1859586.0,INR,1-2 years,1.0,2.0,Contract,2025-10-11,"We are hiring a Other at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python, SQL"
JOB-000928,Data Analyst,DataPulse Inc,Noida,Noida,Uttar Pradesh,India,Consulting,8 LPA,869999.0,1420129.0,INR,3-3 years,3.0,3.0,Full-time,2026-08-26,"We are hiring a Data Analyst at DataPulse Inc to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL, Tableau"
JOB-000929,Data Analytics Engineer,Nimbus Data,Ahmedabad,Ahmedabad,Gujarat,India,Healthcare,12 LPA,1264999.0,1889582.0,INR,1-4 years,1.0,4.0,Full-time,2026-05-19,"We are hiring a Analytics Engineer at Nimbus Data to join our data team in India. The ideal candidate will have strong experience with DBT, Git, Looker, Python, SQL and Snowflake. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with DBT,Git,Looker is required. If you are passionate about data and want to grow your career, apply today!","DBT, Git, Looker, Python, SQL, Snowflake"
JOB-000930,Junior Business Analyst,Alpha Analytics,Pune,Pune,Maharashtra,India,,8 LPA,804999.0,1271156.0,INR,,1.0,3.0,Contract,2025-12-31,"We are hiring a Business Analyst at Alpha Analytics to join our data team in India. The ideal candidate will have strong experience with Agile, Excel, Power BI, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Agile, Excel, Power BI, SQL, Statistics"
JOB-000931,BI Developer,DataPulse Inc,Pune,Pune,Maharashtra,India,,10 LPA,1040000.0,1452500.0,INR,2-4 years,2.0,4.0,Contract,2026-03-08,"We are hiring a BI Analyst at DataPulse Inc to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Power BI and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Power BI,SQL is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Power BI, SQL"
JOB-000932,BI Developer,Vertex Insights,Chennai,Chennai,Tamil Nadu,India,Telecommunications,10 LPA,1040000.0,1694327.0,INR,2-5 years,2.0,5.0,Full-time,2025-11-26,"We are hiring a BI Analyst at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with Excel, Looker, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,Looker,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Excel, Looker, Power BI, SQL, Tableau"
JOB-000933,Business Intelligence Analyst,TechNova Solutions,Bangalore,Bangalore,Karnataka,India,Telecommunications,8 LPA,800000.0,976614.0,INR,Fresher,0.0,2.0,Full-time,2026-08-06,"We are hiring a BI Analyst at TechNova Solutions to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,SQL is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, SQL, Tableau"
JOB-000934,BI Analyst,Helix Analytics,Ahmedabad,Ahmedabad,Gujarat,India,E-commerce,12 LPA,1280000.0,1880286.0,INR,4-4 years,4.0,4.0,Full-time,2026-01-01,"We are hiring a BI Analyst at Helix Analytics to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,SQL is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, SQL, Tableau"
JOB-000935,Data Science Specialist,Crestwave Systems,Hyderabad,Hyderabad,Telangana,India,Manufacturing,15 LPA,1560000.0,1881384.0,INR,2-2 years,2.0,2.0,Full-time,2026-08-07,"We are hiring a Data Scientist at Crestwave Systems to join our data team in India. The ideal candidate will have strong experience with Pandas, Python, R, SQL and Scikit-learn. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Pandas,Python,R is required. If you are passionate about data and want to grow your career, apply today!","Pandas, Python, R, SQL, Scikit-learn"
JOB-000936,Database Administrator,Nexora Data Labs,Kochi,Kochi,Kerala,India,Finance,17 LPA,1750000.0,2403344.0,INR,5-7 years,5.0,7.0,Full-time,2026-01-10,"We are hiring a Other at Nexora Data Labs to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git and Python. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python"
JOB-000937,Analytics Analyst,FusionWorks,Noida,Noida,Uttar Pradesh,India,Healthcare,6 LPA,690000.0,,INR,1-1 years,1.0,1.0,Full-time,2026-02-23,"We are hiring a Data Analyst at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL, Tableau"
JOB-000938,Senior Data Scientist,Pinnacle Data Corp,Kochi,Kochi,Kerala,India,,29 LPA,2940000.0,3914053.0,INR,5-6 years,5.0,6.0,Full-time,2025-09-11,"We are hiring a Data Scientist at Pinnacle Data Corp to join our data team in India. The ideal candidate will have strong experience with NumPy, Pandas, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with NumPy,Pandas,SQL is required. If you are passionate about data and want to grow your career, apply today!","NumPy, Pandas, SQL, Statistics"
JOB-000939,Senior Data Engineer - ETL,Meridian Data,Chennai,Chennai,Tamil Nadu,India,Manufacturing,31 LPA,,5093346.0,INR,5-6 years,5.0,6.0,Contract,2026-06-23,"We are hiring a Data Engineer at Meridian Data to join our data team in India. The ideal candidate will have strong experience with AWS, Airflow, Hadoop, PostgreSQL, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Airflow,Hadoop is required. If you are passionate about data and want to grow your career, apply today!","AWS, Airflow, Hadoop, PostgreSQL, Python, SQL"
