job_id,job_title,company,location,city,state,country,industry,salary,salary_min,salary_max,currency,experience,experience_min,experience_max,employment_type,posting_date,job_description,skills,standardized_job_title,normalized_location,salary_average,experience_category,skills_count,posting_month,posting_year,posting_weekday,job_age_days,extracted_skills
JOB-000310,Analytics Engineer,Quantum Data Labs,Kolkata,Kolkata,West Bengal,India,Manufacturing,12 LPA,1264999.0,1264999.0,INR,1-2 years,1.0,2.0,Contract,2026-08-21,"We are hiring a Analytics Engineer at Quantum Data Labs to join our data team in India. The ideal candidate will have strong experience with Airflow, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,Git,Python is required. If you are passionate about data and want to grow your career, apply today!","Airflow, Git, Python, SQL",Analytics Engineer,Kolkata,1264999.0,Entry Level,4,8.0,2026.0,Friday,9.0,Airflow; Git; Python; SQL
JOB-000311,Junior Business Analyst,Stratum Consulting,Gurgaon,Gurgaon,Haryana,India,Manufacturing,9 LPA,910000.0,1447535.0,INR,2-5 years,2.0,5.0,Internship,2026-07-24,"We are hiring a Business Analyst at Stratum Consulting to join our data team in India. The ideal candidate will have strong experience with Excel, Power BI and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,Power BI,SQL is required. If you are passionate about data and want to grow your career, apply today!","Excel, Power BI, SQL",Business Analyst,Gurgaon,1178767.5,Entry Level,3,7.0,2026.0,Friday,37.0,Excel; Power BI; SQL
JOB-000312,Business Analyst,Quantum Data Labs,Mumbai,Mumbai,Maharashtra,India,Manufacturing,7 LPA,700000.0,977301.0,INR,0-1 years,0.0,0.0,Full-time,2026-07-24,"We are hiring a Business Analyst at Quantum Data Labs to join our data team in India. The ideal candidate will have strong experience with Agile, Data Visualization, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Data Visualization,SQL is required. If you are passionate about data and want to grow your career, apply today!","Agile, Data Visualization, SQL, Statistics",Business Analyst,Mumbai,838650.5,Fresher,4,7.0,2026.0,Friday,37.0,Agile; Data Visualization; SQL; Statistics
JOB-000313,,Helix Analytics,Kochi,Kochi,Kerala,India,Information Technology,10 LPA,1040000.0,1755864.0,INR,2-2 years,2.0,2.0,Contract,2025-10-16,"We are hiring a BI Analyst at Helix Analytics to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,SQL is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, SQL",Other,Kochi,1397932.0,Entry Level,3,10.0,2025.0,Thursday,318.0,Data Visualization; Excel; SQL
JOB-000314,Senior Business Intelligence Analyst,Meridian Data,Gurgaon,Gurgaon,Haryana,India,Information Technology,21 LPA,2127999.0,3279645.0,INR,6-7 years,6.0,7.0,Full-time,2026-08-13,"We are hiring a BI Analyst at Meridian Data to join our data team in India. The ideal candidate will have strong experience with Looker, Power BI and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Looker,Power BI,SQL is required. If you are passionate about data and want to grow your career, apply today!","Looker, Power BI, SQL",BI Analyst,Gurgaon,2703822.0,Senior Level,3,8.0,2026.0,Thursday,17.0,Looker; Power BI; SQL
JOB-000315,Analytics Analyst,Meridian Data,Mumbai,Mumbai,Maharashtra,India,Healthcare,9 LPA,960000.0,1611847.0,INR,4-4 years,4.0,4.0,Full-time,2026-02-06,"We are hiring a Data Analyst at Meridian Data to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL, Tableau",Other,Mumbai,1285923.5,Mid Level,6,2.0,2026.0,Friday,205.0,Data Visualization; Excel; Power BI; Python; SQL; Tableau
JOB-000316,Data Analytics Associate,FusionWorks,Pune,Pune,Maharashtra,India,Manufacturing,9 LPA,1363597.0,1363597.0,INR,4-5 years,4.0,5.0,Full-time,2026-08-14,"We are hiring a Data Analyst at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL",Other,Pune,1363597.0,Mid Level,5,8.0,2026.0,Friday,16.0,Data Visualization; Excel; Power BI; Python; SQL
JOB-000317,Data Analyst I,Crestwave Systems,Gurgaon,Gurgaon,Haryana,India,Banking,6 LPA,690000.0,1144523.0,INR,1-1 years,1.0,1.0,Full-time,2026-07-05,"We are hiring a Data Analyst at Crestwave Systems to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL, Tableau",Data Analyst,Gurgaon,917261.5,Entry Level,6,7.0,2026.0,Sunday,56.0,Data Visualization; Excel; Power BI; Python; SQL; Tableau
JOB-000318,Power BI Developer,Helix Analytics,Bangalore,Bangalore,Karnataka,India,Manufacturing,10 LPA,1040000.0,1291467.0,INR,2-3 years,2.0,3.0,Full-time,2026-08-29,"We are hiring a BI Analyst at Helix Analytics to join our data team in India. The ideal candidate will have strong experience with Excel, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,SQL,Tableau is required. If you are passionate about data and want to grow your career, apply today!","Excel, SQL, Tableau",Other,Bangalore,1165733.5,Entry Level,3,8.0,2026.0,Saturday,1.0,Excel; SQL; Tableau
JOB-000319,ML Engineer,Alpha Analytics,Delhi,Delhi,Delhi,India,Manufacturing,,2625000.0,3252123.0,INR,5-6 years,5.0,6.0,Full-time,2026-05-12,"We are hiring a Machine Learning Engineer at Alpha Analytics to join our data team in India. The ideal candidate will have strong experience with Computer Vision, Machine Learning, NLP, PyTorch, Python, Spark and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Computer Vision,Machine Learning,NLP is required. If you are passionate about data and want to grow your career, apply today!","Computer Vision, Machine Learning, NLP, PyTorch, Python, Spark, TensorFlow",Machine Learning Engineer,Delhi,2938561.5,Mid Level,7,5.0,2026.0,Tuesday,110.0,Computer Vision; Machine Learning; NLP; PyTorch; Python; Spark; TensorFlow
JOB-000320,Applied Data Scientist,Zenith Analytics,Noida,Noida,Uttar Pradesh,India,Healthcare,15 LPA,1560000.0,2629960.0,INR,2-3 years,2.0,3.0,Full-time,2026-07-28,"We are hiring a Data Scientist at Zenith Analytics to join our data team in India. The ideal candidate will have strong experience with NumPy, Pandas, Python, R, Scikit-learn, Statistics and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with NumPy,Pandas,Python is required. If you are passionate about data and want to grow your career, apply today!","NumPy, Pandas, Python, R, Scikit-learn, Statistics, TensorFlow",Data Scientist,Noida,2094980.0,Entry Level,7,7.0,2026.0,Tuesday,33.0,NumPy; Pandas; Python; R; Scikit-learn; Statistics; TensorFlow
JOB-000321,Deep Learning Engineer,Zenith Analytics,Chennai,Chennai,Tamil Nadu,India,Banking,17 LPA,1725000.0,2601524.0,INR,1-1 years,1.0,1.0,Full-time,2026-06-23,"We are hiring a Machine Learning Engineer at Zenith Analytics to join our data team in India. The ideal candidate will have strong experience with Kubernetes, Machine Learning, PyTorch, Python, SQL, Spark and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Kubernetes,Machine Learning,PyTorch is required. If you are passionate about data and want to grow your career, apply today!","Kubernetes, Machine Learning, PyTorch, Python, SQL, Spark, TensorFlow",Machine Learning Engineer,Chennai,2163262.0,Entry Level,7,6.0,2026.0,Tuesday,68.0,Kubernetes; Machine Learning; PyTorch; Python; SQL; Spark; TensorFlow
JOB-000322,Senior Power BI Developer,FusionWorks,Mumbai,Mumbai,Maharashtra,India,Consulting,22 LPA,2295999.0,3717779.0,INR,7-9 years,7.0,9.0,Full-time,2026-03-09,"We are hiring a BI Analyst at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Looker, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Looker is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Looker, Power BI, SQL, Tableau",Other,Mumbai,3006889.0,Senior Level,6,3.0,2026.0,Monday,174.0,Data Visualization; Excel; Looker; Power BI; SQL; Tableau
JOB-000323,ML Engineer,Skyline Digital,Kolkata,Kolkata,West Bengal,India,E-commerce,,3032274.0,3032274.0,INR,2-2 years,2.0,2.0,Full-time,2026-07-17,,"Kubernetes, Machine Learning, Spark, TensorFlow",Machine Learning Engineer,Kolkata,3032274.0,Entry Level,4,7.0,2026.0,Friday,44.0,Kubernetes; Machine Learning; Spark; TensorFlow
JOB-000324,Power BI Developer,FusionWorks,Hyderabad,Hyderabad,Telangana,India,Healthcare,9 LPA,919999.0,1193161.0,INR,1-3 years,1.0,3.0,Internship,2025-10-11,"We are hiring a BI Analyst at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Looker, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Looker is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Looker, SQL, Tableau",Other,Hyderabad,1056580.0,Entry Level,5,10.0,2025.0,Saturday,323.0,Data Visualization; Excel; Looker; SQL; Tableau
JOB-000325,Data Science Specialist,Alpha Analytics,Chennai,Chennai,Tamil Nadu,India,Telecommunications,13 LPA,1380000.0,2130262.0,INR,1-2 years,1.0,2.0,Internship,2025-11-29,,"Machine Learning, NumPy, Pandas, R, SQL, Scikit-learn, TensorFlow",Other,Chennai,1755131.0,Entry Level,7,11.0,2025.0,Saturday,274.0,Machine Learning; NumPy; Pandas; R; SQL; Scikit-learn; TensorFlow
